id,author,year,title,tech,institution,booktile,editor,booktitle,publisher,Pages,address,month,note,journal,volume,pages,type,date,Unnamed: 19
494,"S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S. Dzeroski, S.E. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, W. Van de Weldel, W. Wenzel, J. Wnek, and J. Zhang.",,The monk's problems: A performance comparison of different learning algorithms.,"Technical Report CMU-CS-91-197,","Carnegie Mellon University,",,,,,,,,,,,,,1991.,
497,"Sebastian B. Thrun, Jerzy Bala, Eric Bloedorn, Ivan Bratko, Bojan Cestnik, John Cheng, Kenneth De Jong, Saso Dzeroski, Douglas Fisher, Scott E. Fahlman, Rainer Hamann, Kenneth Kaufman, Stefan Keller, Igor Kononenko, Juergen Kreuziger, Ryszard S. Michalski, Tom Mitchell, Peter Pachowicz, Yoram Reich, Haleh Vafaie, Walter Van de Welde, Walter Wenzel, Janusz Wnek, and Jianping Zhang.",,The MONK's problems a performance comparison of different learning algorithms.,"Technical Report CMU-CS-91-197,","Carnegie Mellon University,",,,,,,"Pittsburgh, PA,",,,,,,,December,
500,"S. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S. Dzeroski, D. Fisher, S. E. Fahlman, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R. S. Michalski, T.M. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang.",,The MONK's problems a performance comparison of different learning algorithms.,"Technical Report CMU-CS-91-197,","Carnegie Mellon University,",,,,,,"Pittsburgh, PA,",,,,,,,December,
503,"Thrun. S.B., Bala, J., Bloedorn, E., Bratko, I., Cestnik, B., Cheng, J., De Jong, K.A., Dzeroski, S., Fahlman, S.E., Hamann, R., Kaufman, K., Keller, S., Kononenko, I., Kreuziger, J., Michalski, R.S., Mitchell, T., Pachowicz, P., Vafaie, H., Van de Velde, W., Wenzel, W., Wnek, J., and Zhang, J.,",,"The MONKs Problems: A Performance Comparison of Different Learning Algorithms,","(revised version),","Carnegie Mellon University,",,,,,,"Pittsburgh, PA,",,,,,,,1991.,
506,"Thrun, S., Bala, J., Bloedorn, E., Bratko, I., Cestnik, B., Cheng, J., De Jong, K., Dzeroski, S., Fisher, D., Fahlman, S., Hamann, R., Kaufman, K., 8 Keller, S., Kononenko, I., Kreuziger, J., Michalski, R., Mitchell, T., Pa--chowicz, P., Reich, Y., Vafaie, H., Van de Welde, W., Wenzel, W., Wnek, J. and Zhang, J.",,The MONK's problems a performance comparison of different learning algorithms.,"CMU-CS-91-197,","School of Computer Science, Carnegie-Mellon University.",,,,,,,,,,,,,(1991).,
509,"Thrun, S., Bala, J., Bloedorn, E., Bratko, I., Cestnik, B., Cheng, J., De Jong, K., Dzeroski, S., Fisher, D., Fahlman, S., Hamann, R., Kaufman, K., Keller, S., Kononenko, I., Kreuziger, J., Michalski, R., Mitchell, T., Pa-chowicz, P., Reich, Y., Vafaie, H., Van de Welde, W., Wenzel, W., Wnek, J. and Zhang, J.",,The MONK's problems a performance comparison of different learning algorithms.,"CMU-CS-91-197,","School of Computer Science, Carnegie-Mellon University.",,,,,,,,,,,,,(1991).,
512,"S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S. Dzeroski, S.E. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, W. Van de Weldel, W. Wenzel, J. Wnek, and J. Zhang.",,The monk's problems: A performance comparison of different learning algorithms.,"Technical Report CMU-CS-91-197,","Carnegie Mellon University,",,,,,,,,,,,,,1991.,
515,"S.B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. De Jong, S. Dzeroski, S.E. Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michalski, T. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang,",,The MONK's problems a performance comparison of different learning algorithms.,"Tech. Report: CMU-CD-91-197,","Carnegie Mellon University,",,,,,,,,,,,,,1991.,
518,"Thurn, S. B., Bala, J., Bloedorn, E., Bratko, I., Cestnik, B., Cheng, J., Jong, K. D., Dzeroski, S., Fahlman, S. E., Fisher, D., Hamann, R., Kaufman, K., Keller, S., Kononenko, I., Kreuziger, J., Michalski, R. S., Mitchell, T., Pachowicz, P., Reich, Y., Vafaie, H., de Welde, W. V., Wenzel, W., Wnek, J., and Zhang, J.,",,The MONK's problems: A performance comparison of different learning algorithms.,Technical reportCMU-CS-91-197.,"Carnegie Mellon University,",,editors.,,,,"Pittsburgh, PA,",,Also available as ftp://ics.uci.edu/pub/- machine-learning-databases/monks-problems/thrun.comparison.ps.Z.,,,,,December,
520,"Vitek, J., Horspool, R. N., and Uhl, J. S.",,Compile-time analysis of object-oriented programs.,,,,"In Kastens U. and Pfahler, P., Eds.,","Proceedings of the Fourth International Conference on Compiler Construction,","Springer-Verlag,",,"Berlin, Germany,",,"volume 641 of Lecture Notes in Computer Science, (Paderborn, Germany, Oct.).",,,pp. 236-250.,,1992.,
525,"Weiss, Y., Edelman, S., and Fahle, M.",,Models of perceptual learning in vernier hyperacuity.,,,,,,,,,,,"Neural Computation,",5,695-718.,,(1993).,
532,"Kibler, D., & Aha, D. W.",(1987).,Learning representative exemplars of concepts: An initial case study.,,,,,In Proceedings of the Fourth International Workshop on Machine Learning,Morgan Kaufmann.,,"Irvine, CA:",,,,,pp. 24-30.,,,
535,"Kibler, D., and Aha, D.",1987.,Learning Representative Exemplars of Concepts: An Initial Case Study.,,,,,"In Proceedings of the 4th International Workshop on Machine Learning,",,,,,,,,24-30.,,,
538,"Kibler, D., and Aha, D. W.",(1987).,Learning Representative Exemplars of Concepts: An Initial Case Study.,,,,,In Proceedings of the Fourth International Workshop on Machine Learning.,"Morgan Kaufmann,",,"Irvine, CA:",,,,,24-30.,,,
541,"Kibler, D., and David W. Aha,",(1987).,Learning representative exemplars of concepts: An initial case study.,,,,,Proceedings of the Fourth International Workshop on Machine Learning.,"Morgan Kaufmann,",,"Irvine, CA:",,,,,pp. 24-30.,,,
544,D. Kibler and D. Aha.,1987.,Learning representative exemplars of concepts: An initial case study.,,,,"In Pat Langley, editor,","Proceedings of the Fourth International Workshop on Machine Learning,","Morgan Kaufmann,",,Los Altos:,,,,,pages 24-30.,,,
547,D. Kibler and D. W. Aha.,1987.,Learning representative exemplars of concepts: an initial case study.,,,,"In P. Langley, editor,","Proc. 4th International Workshop on Machine Learning,",Kaufmann.,,"CA,",,,,,,,,
550,"Kibler, D., and Aha, D.W.","1987,",Learning Representative Exemplars of Concepts: An Initial Case Study.,,,,,"In Proceedings of the Fourth International Workshop on Machine Learning,",,,,,,,,24-30.,,,
555,"Aha, D. & Kibler, D.",(1989).,Noise-tolerant instance-based leanring algorithms.,,,,,Proc. IJCAI-89,,,,,,,,pp.794-799).,,,
558,"Aha, D. & Kibler, D.",(1989).,Noise-tolerant instance-based learning algorithms.,,,,,Proc. IJCAI-89,,,,,,,,pp.794-799).,,,
561,"Aha, D. W., & Kibler, D.",(1989).,Noise-tolerant instance-based learning algorithms.,,,,,In Proceedings of the 1989 International Joint Conference on Artificial Intelligence.,Morgan Kaufmann.,,"San Mateo, CA:",,,,,,,,
564,"Aha, D. W., & Kibler, D.",(1989).,Noise-tolerant instance-based learning algorithms.,,,,,In Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,Morgan Kaufmann.,,"Detroit, MI:",,,,,(pp. 794-799).,,,
567,"Aha, D. and Kibler, D.",(1989),Noise-tolerant instace-based learning algorithms.,,,,,Proceedings of the Eleventh International Joint Conference on 39 Artificial Intelligence,Morgan Kaufmann.,,"Detroit, MI:",,,,,(pp. 794-799).,,,
570,"Aha, D., & Kibler, D.",(1989).,Noise-tolerant Instance-based Learning Algorithms.,,,,,Proceedings of the Eleventh International Joint Conference on Artificial Intelligence.,Morgan Kaufmann.,,"Detroit, MI:",,,,,Pages 794-799,,,
573,"Aha, D.W., and Kibler, D.,",1989.,Noise-tolerant Instance-based Learning Algorithms.,,,,,in Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,"Published by Mor-gan Kaufmann,",,"Detroit, MI.",,,,,"(pp. 794-799),",,,
576,D.W. Aha and D. Kibler.,1989.,Noise-tolerant instance-based learning algorithm.,,,,,"In International Joint Conference on Artificial Intelligence,",Morgan Kaufmann.,,"Detroit,",,,,,"pages 794-799,",,,
579,D. Aha and D. Kibler.,1989.,Noise-tolerant instance-based learning algorithms.,,,,,"In Proceedings of IJCAI-89,",Morgan Kaufmann.,,"Dtroit, MI,",,,,,"pages 794-799,",,,
584,"Aha, D.W., Kibler E., Albert M.K.:",(1991),Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
587,"D. Aha, D. Kibler, and M. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
590,"Aha, D. W., D. Kibler, and M. K. Albert,",1991.,"``Instance Based Learning Algorithms,''",,,,,,,,,,,"Machine Learning,","Vol 6,","pp. 37-66,",,,
599,"Aha, D. W., Kibler, D., & Albert, M.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6 (1).,,,,
602,"Aha, D. W., Kibler, D., & Albert, M.",(1991).,`Instance-based learning algorithms'.,,,,,,,,,,,"Machine Learning,","7,",37-66.,,,
605,"Aha, D. W., Kibler, D., & Albert, M. K.",(1991).,Instance-Based Learning Algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
608,"Aha, D. W., Kibler, D., & Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
611,"Aha, D. W., Kibler, D., & Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
614,"Aha, D. W., Kibler, D., & Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
617,"Aha, D. W., Kibler, D., & Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
620,"Aha, D. W., Kibler, D., & Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
623,"Aha, D. W., Kibler, D., & Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
626,"Aha, D. W., Kibler, D., & Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
629,"Aha, D. W., Kibler, D., & Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
632,"Aha, D. W., Kibler, D., and Albert, M. K.",(1991).,Instance-Based Learning Algorithms.,,,,,,,,,,,Machine Learning,"6,",37-66.,,,
635,"Aha, D., Kibler D., and Albert, M.K",(1991).,Instance-Based Learning.,,,,,,,,,,,Machine Learning,"6(1),",pp.37-66.,,,
638,"Aha, D., Kibler, D. & Albert, M.",1991.,Instance-Based Learning Algorithms.,,,,,,,,,,,Machine Learning,"6,",37-66.,,,
641,"Aha, D., Kibler, D., & Albert, M.",(1991).,Instance-Based Learning Algorithms.,,,,,,,,,,,Machine Learning,6 (1):,pp. 37-66.,,,
644,"Aha, D., Kibler, D., & Albert, M.",(1991).,Instance-Based Learning Algorithms.,,,,,,,,,,,"Machine Learning,","6(1),",37-66.,,,
647,"Aha, D., Kibler, D., and Albert, M.",(1991).,Instance-Based Learning Algorithms.,,,,,,,,,,,Machine Learning,"6,",37-66.,,,
650,"Aha, D.W., D. Kibler & Albert M.K.","(1991),","Instance-Based Learning Algorithms,",,,,,,,,,,,"Machine Learning,","6,",pp. 37-66.,,,
653,"Aha, D.W., Kibler, D., & Albert, M.K.",(1991).,"Instance-based learning algorithms,",,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
656,"Aha, David W., Dennis Kibler, Albert Marc K.",(1991).,Instance-Based Learning Algorithms.,,,,,,,,,,,"Machine Learning,","6,",pp. 37-66.,,,
659,"Aha, David W., Dennis Kibler, Marc K. Albert,",(1991).,"Instance-Based Learning Algorithms,",,,,,,,,,,,"Machine Learning,","vol.6,",pp. 37-66.,,,
662,"Aha, David W., Dennis Kibler, and Marc K. Albert,",(1991).,Instance-Based Learning Algorithms.,,,,,,,,,,,"Machine Learning,",Vol.6,pp. 37-66.,,,
665,"D. Aha, D. Kibler, and M. Albert.",1991.,Instance-based Learning Algorithms.,,,,,,,,,,,"Machine Learning,","Vol. 6,",pp. 37-66.,,,
674,"Aha, D.W., Kibler, D., and Albert,","1991,",M.K. Instance-Based Learning Algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
677,"Aha, D.W., Kibler, D., and Albert, M.K.",(1991).,Instance-Based Learning Algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
686,"Aha, David W., Dennis Kibler, Marc K. Albert,",(1991).,"Instance-Based Learning Algorithms,",,,,,,,,,,,"Machine Learning,","vol. 6,",pp. 37-66.,,,
689,"D. Aha, D. Kibler, and M. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
692,"Aha, David W., Dennis Kibler, Marc K. Albert,",(1991).,"Instance-Based Learning Algorithms,",,,,,,,,,,,"Machine Learning,","vol. 6,",pp. 37-66.,,,
695,"Aha, D.W., Kibler, D., and Albert, M.K.",(1991).,Instance-Based Learning Algorithms.,,,,,,,,,,,"Machine Learning,","6,",37-66.,,,
698,"David W. Aha, Dennis Kibler, and Marc K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,","6(1),",,,,
701,"Aha, D. W., Kibler, D., & Albert, M.",(1991).,`Instance-based learning algorithms'.,,,,,,,,,,,"Machine Learning,","7,",37-66.,,,
708,"J. S. Conery, D. F. Kibler,",1981.,"Parallel Interpretation of Logic Programs,",,,,,"Proc. ACM Symp. Functional Programming and Computer Architecture,",,,,f14g,,,,,,,
712,"Datta, P. and Kibler, D.",(1992).,Utilizing prior concepts for learning.,,,,,In Proceedings of the ML92 Workshop on Biases in Inductive Learning.,,,,,,,14.,,,,
716,"Datta, P. and Kibler, D.",(1995).,Learning Prototypical Concept Descriptions.,,,,,In Proceedings of the Twelfth International Conference on Machine 15 Learning.,Morgan Kaufmann.,,"Tahoe City, CA.",,,,,,,,
719,"Datta, P., & Kibler, D.",(1995).,Learning prototypical concept descriptions.,,,,,Proc. Twelfth International Conference on Machine Learning,Morgan Kaufmann.,,"Tahoe City, CA:",,,,,(pp. 158-166).,,,
725,Steven Hampson and Dennis Kibler.,1993.,Plateaus and plateau search in boolean satisfi-ability problems: When to give up searching and start again.,,,,,"Workshop Notes: 2nd DIMACS Challenge,",,,,,,,,,,,
728,S. Hampson and D. Kibler.,1995.,Plateaus and plateau search in boolean satisfiability problems: When to give up searching and start again.,,,,,DIMACS Challenge,,,,,Available by http://www.ics.uci.edu/~kibler/.,,,,,,
732,"Kelly, J. D. & Davis, L.",(1991).,A Hybrid Genetic Algorithm for Classification.,,,,,"In Proceedings of The Twelfth International Joint Conference on Artificial Intelligence,",Morgan Kaufmann.,,Sydney:,,,,,645-650.,,,
733,"Kibler, D.",,"(1978) Power, Efficiency, and Correctness of Transformation Systems . Ph.D.",,"University of California, Irvine.",,,,,,,,,,,,Thesis.,,
740,"Kibler D. & Langley, P.",1988.,Machine Learning as an Experimental Science.,,,,,"In Proc. of the Third European Working Session on Learning,",,,"Glasgow, UK.",,,,,"81-92,",,,
746,"Kibler, D. & Langley, P.",(1988).,Machine Learning as an Experimental Science.,,,,,Proceedings of the Third European Session on Machine Learning.,Pitman.,,"London, UK:",,,,,,,,
749,"Kibler, D. & Langley, P.",(1988).,Machine learning as an experimental science.,,,,,"In Proceedings of the Third European Working Session on Learning,",Pitman.,,"Glasgow, Scotland.",,,,,,,,
753,"Kibler, D., & Langley, P.",(1988).,Machine learning as an experimental science.,,,,,In Proceedings of the Third European Working Session on Learning,Pitman.,,"Glasgow, Scotland:",,,,,(pp. 81-92).,,,
756,"Kibler, D., & Langley, P.",(1988).,Machine learning as an experimental science.,,,,,"In Proceedings of the Third European Working Session on Learning,",,,"Edinburgh, UK.",,,,,"pp. 1-12,",,,
759,"Kibler, D., & Langley, P.",(1988).,Machine learning as an experimental science.,,,,,Proceedings of the Third Euro-pean Working Session on Learning,,,Glas-gow: Pittman.,,"Reprinted in J. W. Shavlik & T. G. Di-etterich (Eds.), Readings in Machine Learning. Mor-gan Kaufmann.",,,(pp. 81-92).,,,
762,"Kibler, D., & Langley, P.",(1988).,Machine learning as an experimental science.,,,,,Proceedings of the Third European Working Session on Learning,,,Glasgow: Pittman.,,,,,(pp. 81-92).,,,
765,"Kibler, D., & Langley, P.",(1988).,Machine learning as an experimental science.,,,,,Proceedings of the Third European Working Session on Learning,,,Glasgow: Pittman.,,,,,(pp. 81-92).,,,
768,Dennis Kibler and Pat Langley.,(1989),Machine Learning As An Experimental Science.,,,,,Pro ceedings Of the Third Working Session On Learning,,,,,,,,,,,
771,D. Kibler & P. Langley.,(1989),Machine Learning As An Experimental Science.,,,,,Proc. 3rd Working Session On Learning,,,,,,,,,,,
778,"Kibler, D., & Aha, D. W.",(1988).,Comparing instance-averaging with instance-filtering learning algorithms.,,,,,In Proceedings of the Third European Working Session on Learning,Pitman.,,"Glasgow, Scotland:",,,,,(pp. 63-80).,,,
784,"Kibler, D. Aha, D. W. & Albert, M.",(1989).,Instance-based prediction of real-valued attributes.,,,,,,,,,,,"Computational Intelligence,","5,",51-57,,,
793,"Norvig, P.",(1992).,Paradigms of Artificial Intelligence Programming: Case Studies in Common Lisp.,,,,,,"Morgan Kaufmann,",,"San Mateo, CA.",,,,,,,,
796,"Pazzani, M., & Kibler, D.",(1990).,The utility of knowledge in inductive learning,,"University of California,",,,,,,"Irvine,",,,,,,(Technical Report 90-18).,,
799,"M. Pazzani & D. Kibler,","1992,","The Utility of Knowledge in Inductive Learning,",,,,,,,,,,,"Machine Learning ,","9,",57-94.,,,
802,"Pazzani, M. & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,Kluwer Academic Publishers.,,"Boston, MA:",,,Machine Learning,v. 9,1.,,,
805,"Pazzani, M. J., & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9,",57-94.,,,
808,"Pazzani, M., & Kibler, D.",(1992).,The utility of background knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9,",57-94.,,,
811,"Pazzani, M., & Kibler, D.",(1992).,The utility of background knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9,",57-94.,,,
814,"Pazzani, M., & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9 (1),",57-94.,,,
817,"Pazzani, M., & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9 (1).,,,,
820,"Pazzani, M., & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9,",57-94.,,,
823,"Pazzani, M., & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9,",57-94.,,,
826,"Pazzani, M., & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9,",57-94.,,,
829,"Pazzani, M., & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9,",57-94.,,,
832,"Pazzani, M., & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9,",57-94.,,,
835,"Pazzani, M., & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,","9,",57-94.,,,
838,"Pazzani, Michael and Kibler, Dennis 1992.",,The utility of knowledge in inductive learning.,,,,,,,,,,,Machine Learning 9(1).,,,,,
841,M. Pazzani and D. Kibler.,1992.,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,":57-94,",,,
844,Michael Pazzani and Dennis Kibler.,1992.,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",(9),":57-94,",,,
847,Michael Pazzani and Dennis Kibler.,1992.,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning Journal,",,,,,
853,"Porter, B. W., & Kibler, D. F.",(1986).,Experimental goal regression: A method for learning problem-solving.,,,,,,,,,,,"Machine Learning,","1 (3),",249-285.,,,
858,"Ruby, D., & Kibler, D.",(1991).,Learning subgoal sequences for planning.,,,,,In Proceedings of AAAI-91.,AAAI Press.,,,,,,,,,,
861,"Ruby, D., Kibler, D.",(1991).,SteppingStone: An empirical and analytical evaluation.,,,,,Proceedings of the Ninth National Conference on Artificial Intelligence.,Morgan Kaufmann.,,"Los Altos, CA:",,,,,,,,
865,David Ruby and Dennis Kibler.,1992.,Learning episodes for optimization.,,,,,"In Machine Learning : proceedings of the Ninth International Workshop (ML92),",,,,,,,,"pages 379-384,",,,
868,"T. A. Standish, D. C. Harriman, D. F. Kibler, and J. M. Neighbors,",1976.,"The Irvine Program Transformation Catalogue,",,"Department of Information and Computer Science, University of California, Irvine,",,,,,,,January,,,,,,,
870,"Townsend-Weber, T., & Kibler, D.",(1994).,Instance-based prediction of continuous values.,,,,,Proceedings of the 1994 AAAI Workshop on Case-Based Reasoning,AAAI.,,"Seattle, WA:",,,,,(pp. 30-35).,,,
873,"Townsend-Weber, T., & Kibler, D.",(1994).,Instance-based prediction of continuous values.,,,,,Working Notes of the AAAI94 Workshop on Case-Based Reasoning,AAAI Press.,,"Seattle, WA:",,,,,pp.30-35.,,,
876,"Townsend-Weber, T., & Kibler, D.",(1994).,Instance-based prediction of continuous values.,,,,,Working Notes of the AAAI94 Workshop on Case-Based Reasoning,AAAI Press.,,"Seattle, WA:",,,,,pp. 30-35,,,
879,"Townsend-Weber, T., & Kibler, D.",(1994).,Instance-based prediction of continuous values.,,,,"In D. W. Aha (Ed.),",Case-Based Reasoning: Papers from the 1994 Workshop,AAAI Press.,,"Menlo Park, CA:",,,,,,(Technical Report WS-94-01).,,
882,"Aha, D. and Kibler, D.",1987.,Learning Representative Exemplars of Concepts: An Initial Case Study.,,,,,"In Proceedings of the Fourth International Conference on Machine Learning,",Morgan Kaufmann.,,"U. C. Irvine, CA,",,,,,"pages 24-30,",,,
885,Dennis Kibler and David W. Aha.,1987.,"Learning representative exemplars of concepts: an initial case study. In P. Langley, editor,",,,,,"Proc. 4th International Workshop on Machine Learning,","Kaufmann,",,"Ca,",,,,,,,,
887,"D. Kibler and D. W. Aha,",1988,"Comparing Instance Averaging and Instance Filtering Learning Algorithms,",,,,,"Proceedings of 3rd European Working Session on Learning,","Pitman,",,,,,,,,,,
891,"D. Aha, D. Kibler, and M. Albert.",1991.,Instance-Based Learning Algorithms.,,,,,,,,,,,"Machine Learning,",6(1),"37-66,",,,
894,"D. W. Aha, D. Kibler, and M. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
897,"Aha, D. W., D. Kibler, and M. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",7,37-66.,,,
900,"Aha, D. W., Kibler, D. & Albert, M. K.",(1991).,Instance-Based Learning Algorithms.,,,,,,,,,,,"Machine Learning,",6,37-66.,,,
903,"Aha, D. W., Kibler, D., and Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,37-66.,,,
906,"Aha, D. W., Kibler, D., and Albert, M. K.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6(1),37-66.,,,
909,"Aha, D. W., Kibler, D., and Albert, M. K.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6(1),37-66.,,,
912,"Aha, D. W.; Kibler, D.; and Albert, M. K.",1991.,Instance-based learning algorithms.,,,,,,,,,,,Machine Learning,6,37-66.,,,
915,"Aha, D. W.; Kibler, D.; and Albert, M. K.",1991.,Instance-based learning algorithms.,,,,,,,,,,,Machine Learning,6,37-66.,,,
918,"Aha, D. W.; Kibler, D.; and Albert, M. K.",1991.,Instance-based learning algorithms.,,,,,,,,,,,Machine Learning,6(1),37-66.,,,
921,"Aha, D., Kibler, D. and Albert, M.",1991.,Instance-Based Learning Algorithms.,,,,,,,,,,,Machine Learning,6,37-66.,,,
924,"Aha, D., Kibler, D., & Albert, M.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,37-66.,,,
927,"Aha, D., Kibler, D., and Albert, M.",(1991),Instance-Based Learning Algorithms.,,,,,,,,,,,"Machine Learning,",6,37-66.,,,
930,"Aha, D., Kibler, D., and Albert, M.",(1991).,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",7,37-66.,,,
933,"Aha, D.W., Kibler, D., & Albert, M.K.",(1991),"Instance-based learning algorithms,",,,,,,,,,,,"Machine Learning,",6,37-66.,,,
936,"D. W. Aha, D. Kibler & M. K. Albert.",,(1991) Instance-based learning algorithms.,,,,,,,,,,,Machine Learning,6(1),37-66.,,,
939,"Aha, D., Kibler, D., and Albert, M.",(1991),Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6:,37-66.,,,
942,"D Aha, D Kibler, and M Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
945,"D. Aha, D. Kibler, and M. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6(1),"37-66,",,,
948,"D. W. Aha, D. Kibler, and M. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
951,"D. W. Aha, D. Kibler, and M. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
954,"D. W. Aha, D. Kibler, and M. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6(1),"37-66,",,,
957,"D.W. Aha, D. Kibler, and M.K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,January,,"Machine Learning,",6,"37-66,",,,
960,"David W. Aha, Dennis Kibler, and Marc K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,January,,"Machine Learning,",6(1),"37-66,",,,
963,"D. W. Aha, D. Kibler, and M. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6:,"37 -66,",,,
966,"D. W. Aha, D. Kibler, and M. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
970,"D. W. Aha, D. Kibler, and M. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6(1),"37-66,",,,
973,"D. W. Aha, D. Kibler, and M. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6(1),"37-66,",,,
976,"D W Aha, D Kibler, and M K Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6,"37-66,",,,
979,"D. W. Aha, D. Kibler, and M. K. Albert.",1991.,Instance-based learning algorithms.,,,,,,,,,,,"Machine Learning,",6(1),"37-66,",,,
